,id,vervoerwijze,reismotief,regio,jaar,verplaatsingPerDag,afstandPerDag,reisduurPerDag,afstandPerVerplaatsing,reisduurPerVerplaatsing,verplaatsingenPerJaar,afstandPerJaar,reisduurPerJaar
13855,13855,Pedestrian,Touring and hiking,Noord-Brabant (PV),2017,    0.13,    0.31,    4.31,    2.47,   33.84,      44,     109,    24.9
13856,13856,Pedestrian,Touring and hiking,Limburg (PV),2010,    0.14,    0.40,    5.65,    2.82,   40.13,      49,     138,    32.7
13857,13857,Pedestrian,Touring and hiking,Limburg (PV),2011,    0.12,    0.34,    5.06,    2.77,   40.86,      43,     119,    29.4
13858,13858,Pedestrian,Touring and hiking,Limburg (PV),2012,    0.13,    0.40,    5.64,    3.05,   43.17,      45,     139,    32.7
13859,13859,Pedestrian,Touring and hiking,Limburg (PV),2013,    0.16,    0.50,    6.97,    3.16,   43.67,      55,     175,    40.4
13860,13860,Pedestrian,Touring and hiking,Limburg (PV),2014,    0.14,    0.41,    5.81,    2.88,   40.93,      49,     142,    33.7
13861,13861,Pedestrian,Touring and hiking,Limburg (PV),2015,    0.15,    0.42,    5.55,    2.84,   37.51,      52,     146,    32.2
13862,13862,Pedestrian,Touring and hiking,Limburg (PV),2016,    0.14,    0.41,    5.52,    3.00,   40.47,      48,     143,    32.2
13863,13863,Pedestrian,Touring and hiking,Limburg (PV),2017,    0.12,    0.35,    5.00,    2.92,   42.08,      41,     120,    28.9
13864,13864,Pedestrian,Touring and hiking,Very urban,2010,    0.09,    0.23,    3.17,    2.63,   35.68,      31,      81,    18.4
13865,13865,Pedestrian,Touring and hiking,Very urban,2011,    0.11,    0.23,    3.78,    2.15,   35.81,      37,      79,    21.9
13866,13866,Pedestrian,Touring and hiking,Very urban,2012,    0.09,    0.22,    3.30,    2.54,   37.75,      31,      78,    19.2
13867,13867,Pedestrian,Touring and hiking,Very urban,2013,    0.09,    0.21,    3.04,    2.38,   34.99,      30,      72,    17.7
13868,13868,Pedestrian,Touring and hiking,Very urban,2014,    0.09,    0.24,    3.49,    2.76,   40.18,      30,      84,    20.3
13869,13869,Pedestrian,Touring and hiking,Very urban,2015,    0.08,    0.21,    3.05,    2.60,   37.09,      29,      74,    17.7
13870,13870,Pedestrian,Touring and hiking,Very urban,2016,    0.09,    0.25,    3.80,    2.71,   40.43,      33,      89,    22.1
13871,13871,Pedestrian,Touring and hiking,Very urban,2017,    0.09,    0.25,    3.66,    2.85,   41.53,      31,      87,    21.2
13872,13872,Pedestrian,Touring and hiking,Urban,2010,    0.11,    0.29,    3.83,    2.50,   33.41,      40,     100,    22.2
13873,13873,Pedestrian,Touring and hiking,Urban,2011,    0.12,    0.27,    3.80,    2.28,   31.94,      41,      94,    22.0
13874,13874,Pedestrian,Touring and hiking,Urban,2012,    0.12,    0.29,    4.41,    2.53,   38.35,      40,     102,    25.7
13875,13875,Pedestrian,Touring and hiking,Urban,2013,    0.10,    0.27,    3.66,    2.56,   35.27,      36,      92,    21.2
13876,13876,Pedestrian,Touring and hiking,Urban,2014,    0.12,    0.32,    4.33,    2.67,   36.54,      41,     110,    25.1
13877,13877,Pedestrian,Touring and hiking,Urban,2015,    0.12,    0.33,    4.51,    2.71,   36.72,      43,     116,    26.2
13878,13878,Pedestrian,Touring and hiking,Urban,2016,    0.12,    0.32,    4.45,    2.73,   37.66,      41,     112,    25.9
13879,13879,Pedestrian,Touring and hiking,Urban,2017,    0.11,    0.29,    3.99,    2.57,   35.05,      39,     101,    23.1
13880,13880,Pedestrian,Touring and hiking,Moderately urban,2010,    0.12,    0.33,    4.27,    2.70,   34.95,      42,     115,    24.7
13881,13881,Pedestrian,Touring and hiking,Moderately urban,2011,    0.11,    0.28,    3.87,    2.47,   34.13,      39,      97,    22.4
13882,13882,Pedestrian,Touring and hiking,Moderately urban,2012,    0.11,    0.32,    4.50,    2.84,   40.31,      39,     111,    26.2
13883,13883,Pedestrian,Touring and hiking,Moderately urban,2013,    0.12,    0.32,    4.50,    2.57,   36.04,      43,     111,    26.1
13884,13884,Pedestrian,Touring and hiking,Moderately urban,2014,    0.11,    0.32,    4.34,    2.81,   38.31,      39,     111,    25.1
13885,13885,Pedestrian,Touring and hiking,Moderately urban,2015,    0.11,    0.31,    4.11,    2.77,   36.63,      39,     108,    23.9
13886,13886,Pedestrian,Touring and hiking,Moderately urban,2016,    0.11,    0.29,    3.93,    2.56,   34.48,      40,     102,    22.9
13887,13887,Pedestrian,Touring and hiking,Moderately urban,2017,    0.12,    0.34,    4.54,    2.79,   37.15,      42,     118,    26.2
13888,13888,Pedestrian,Touring and hiking,Slightly urban,2010,    0.12,    0.32,    4.41,    2.65,   36.91,      41,     110,    25.5
13889,13889,Pedestrian,Touring and hiking,Slightly urban,2011,    0.11,    0.30,    4.00,    2.76,   36.69,      38,     104,    23.2
13890,13890,Pedestrian,Touring and hiking,Slightly urban,2012,    0.13,    0.33,    4.49,    2.58,   35.18,      44,     115,    26.1
13891,13891,Pedestrian,Touring and hiking,Slightly urban,2013,    0.12,    0.32,    4.36,    2.62,   35.50,      43,     112,    25.3
13892,13892,Pedestrian,Touring and hiking,Slightly urban,2014,    0.14,    0.39,    5.17,    2.81,   37.47,      48,     135,    29.9
13893,13893,Pedestrian,Touring and hiking,Slightly urban,2015,    0.12,    0.36,    4.69,    2.97,   38.99,      42,     124,    27.2
13894,13894,Pedestrian,Touring and hiking,Slightly urban,2016,    0.13,    0.35,    4.67,    2.82,   37.31,      44,     123,    27.2
13895,13895,Pedestrian,Touring and hiking,Slightly urban,2017,    0.11,    0.32,    4.19,    2.80,   37.12,      39,     110,    24.2
13896,13896,Pedestrian,Touring and hiking,Not urban,2010,    0.12,    0.34,    4.66,    2.75,   37.66,      43,     118,    27.0
13897,13897,Pedestrian,Touring and hiking,Not urban,2011,    0.12,    0.34,    4.44,    2.90,   37.62,      41,     119,    25.7
13898,13898,Pedestrian,Touring and hiking,Not urban,2012,    0.10,    0.29,    3.78,    2.89,   37.10,      36,     102,    22.0
13899,13899,Pedestrian,Touring and hiking,Not urban,2013,    0.13,    0.36,    4.95,    2.78,   38.00,      45,     126,    28.7
13900,13900,Pedestrian,Touring and hiking,Not urban,2014,    0.11,    0.35,    4.41,    3.14,   39.67,      39,     121,    25.5
13901,13901,Pedestrian,Touring and hiking,Not urban,2015,    0.13,    0.38,    4.72,    2.99,   37.45,      44,     131,    27.4
13902,13902,Pedestrian,Touring and hiking,Not urban,2016,    0.13,    0.37,    4.74,    2.88,   37.07,      45,     129,    27.6
13903,13903,Pedestrian,Touring and hiking,Not urban,2017,    0.11,    0.31,    4.12,    2.72,   36.31,      39,     107,    23.8
13904,13904,Pedestrian,Other travel motives,Nederland,2010,    0.05,    0.05,    0.59,    1.04,   11.36,      18,      19,     3.4
13905,13905,Pedestrian,Other travel motives,Nederland,2011,    0.04,    0.04,    0.40,    1.09,   10.34,      14,      15,     2.3
13906,13906,Pedestrian,Other travel motives,Nederland,2012,    0.04,    0.05,    0.48,    1.08,   11.40,      15,      16,     2.8
13907,13907,Pedestrian,Other travel motives,Nederland,2013,    0.04,    0.04,    0.44,    1.00,    9.87,      16,      15,     2.6
13908,13908,Pedestrian,Other travel motives,Nederland,2014,    0.04,    0.04,    0.40,    0.96,    9.51,      15,      14,     2.3
13909,13909,Pedestrian,Other travel motives,Nederland,2015,    0.03,    0.03,    0.30,    0.93,    8.83,      12,      11,     1.8
13910,13910,Pedestrian,Other travel motives,Nederland,2016,    0.03,    0.03,    0.29,    0.94,    9.81,      10,      10,     1.7
13911,13911,Pedestrian,Other travel motives,Nederland,2017,    0.03,    0.03,    0.26,    0.91,    8.66,      10,       9,     1.5
13912,13912,Pedestrian,Other travel motives,Noord-Nederland (LD),2010,    0.04,    0.06,    0.54,    1.52,   14.63,      13,      19,     3.1
13913,13913,Pedestrian,Other travel motives,Noord-Nederland (LD),2011,    0.03,    0.02,    0.28,    0.83,    9.38,      10,       9,     1.6
13914,13914,Pedestrian,Other travel motives,Noord-Nederland (LD),2012,    0.04,    0.04,    0.45,    1.04,   10.93,      14,      15,     2.6
13915,13915,Pedestrian,Other travel motives,Noord-Nederland (LD),2013,    0.05,    0.04,    0.49,    0.91,   10.74,      16,      14,     2.8
13916,13916,Pedestrian,Other travel motives,Noord-Nederland (LD),2014,    0.04,    0.03,    0.36,    0.79,    9.93,      12,      10,     2.1
13917,13917,Pedestrian,Other travel motives,Noord-Nederland (LD),2015,       .,       .,       .,       .,       .,       .,       .,       .
13918,13918,Pedestrian,Other travel motives,Noord-Nederland (LD),2016,       .,       .,       .,       .,       .,       .,       .,       .
13919,13919,Pedestrian,Other travel motives,Noord-Nederland (LD),2017,       .,       .,       .,       .,       .,       .,       .,       .
13920,13920,Pedestrian,Other travel motives,Oost-Nederland (LD),2010,    0.05,    0.04,    0.48,    0.88,    9.31,      18,      16,     2.8
13921,13921,Pedestrian,Other travel motives,Oost-Nederland (LD),2011,    0.04,    0.04,    0.31,    1.00,    8.57,      13,      13,     1.8
13922,13922,Pedestrian,Other travel motives,Oost-Nederland (LD),2012,    0.04,    0.05,    0.51,    1.08,   12.03,      15,      16,     3.0
13923,13923,Pedestrian,Other travel motives,Oost-Nederland (LD),2013,    0.04,    0.04,    0.33,    0.88,    8.29,      14,      12,     1.9
13924,13924,Pedestrian,Other travel motives,Oost-Nederland (LD),2014,    0.03,    0.03,    0.29,    0.89,    8.84,      11,      10,     1.7
13925,13925,Pedestrian,Other travel motives,Oost-Nederland (LD),2015,    0.03,    0.02,    0.23,    0.79,    7.15,      11,       9,     1.3
13926,13926,Pedestrian,Other travel motives,Oost-Nederland (LD),2016,    0.02,    0.02,    0.24,    1.02,   10.52,       8,       8,     1.4
13927,13927,Pedestrian,Other travel motives,Oost-Nederland (LD),2017,    0.03,    0.02,    0.23,    0.80,    7.93,      10,       8,     1.3
13928,13928,Pedestrian,Other travel motives,West-Nederland (LD),2010,    0.06,    0.05,    0.61,    0.96,   10.80,      20,      19,     3.5
13929,13929,Pedestrian,Other travel motives,West-Nederland (LD),2011,    0.04,    0.05,    0.49,    1.18,   11.01,      16,      18,     2.9
13930,13930,Pedestrian,Other travel motives,West-Nederland (LD),2012,    0.04,    0.05,    0.49,    1.09,   11.55,      15,      16,     2.8
13931,13931,Pedestrian,Other travel motives,West-Nederland (LD),2013,    0.05,    0.05,    0.49,    1.04,   10.02,      17,      18,     2.8
13932,13932,Pedestrian,Other travel motives,West-Nederland (LD),2014,    0.05,    0.05,    0.46,    1.00,    9.73,      16,      16,     2.7
13933,13933,Pedestrian,Other travel motives,West-Nederland (LD),2015,    0.04,    0.04,    0.39,    1.06,    9.94,      14,      14,     2.2
13934,13934,Pedestrian,Other travel motives,West-Nederland (LD),2016,    0.03,    0.03,    0.32,    0.86,    9.33,      12,      10,     1.9
13935,13935,Pedestrian,Other travel motives,West-Nederland (LD),2017,    0.03,    0.03,    0.28,    0.99,    8.88,      11,      11,     1.6
13936,13936,Pedestrian,Other travel motives,Zuid-Nederland (LD),2010,    0.05,    0.06,    0.70,    1.21,   13.54,      18,      22,     4.1
13937,13937,Pedestrian,Other travel motives,Zuid-Nederland (LD),2011,    0.03,    0.04,    0.36,    1.06,   10.66,      12,      13,     2.1
13938,13938,Pedestrian,Other travel motives,Zuid-Nederland (LD),2012,    0.04,    0.05,    0.46,    1.07,   10.68,      15,      16,     2.7
13939,13939,Pedestrian,Other travel motives,Zuid-Nederland (LD),2013,    0.04,    0.04,    0.43,    1.04,   10.52,      14,      15,     2.5
13940,13940,Pedestrian,Other travel motives,Zuid-Nederland (LD),2014,    0.04,    0.04,    0.39,    0.98,    9.30,      14,      14,     2.2
13941,13941,Pedestrian,Other travel motives,Zuid-Nederland (LD),2015,    0.03,    0.03,    0.27,    0.82,    8.25,      12,       9,     1.6
13942,13942,Pedestrian,Other travel motives,Zuid-Nederland (LD),2016,    0.03,    0.03,    0.33,    1.21,   11.65,      10,      12,     1.9
13943,13943,Pedestrian,Other travel motives,Zuid-Nederland (LD),2017,    0.03,    0.03,    0.28,    0.91,    9.28,      11,      10,     1.6
13944,13944,Pedestrian,Other travel motives,Groningen (PV),2010,    0.04,    0.06,    0.44,    1.60,   11.88,      13,      20,     2.5
13945,13945,Pedestrian,Other travel motives,Groningen (PV),2011,       .,       .,       .,       .,       .,       .,       .,       .
13946,13946,Pedestrian,Other travel motives,Groningen (PV),2012,    0.03,    0.04,    0.40,    1.20,   11.97,      12,      14,     2.3
13947,13947,Pedestrian,Other travel motives,Groningen (PV),2013,    0.04,    0.04,    0.42,    0.92,    9.94,      15,      14,     2.5
